State,State,Year,Crime Types
16143,Coahuila de Zaragoza,2020,Robo
16144,Coahuila de Zaragoza,2020,Robo
16145,Coahuila de Zaragoza,2020,Robo
16146,Coahuila de Zaragoza,2020,Robo
16147,Coahuila de Zaragoza,2020,Fraude
16148,Coahuila de Zaragoza,2020,Abuso de confianza
16149,Coahuila de Zaragoza,2020,Extorsión
16150,Coahuila de Zaragoza,2020,Daño a la propiedad
16151,Coahuila de Zaragoza,2020,Despojo
16152,Coahuila de Zaragoza,2020,Otros delitos contra el patrimonio
16153,Coahuila de Zaragoza,2020,Violencia familiar
16154,Coahuila de Zaragoza,2020,Violencia de género en todas sus modalidades distinta a la violencia familiar
16155,Coahuila de Zaragoza,2020,Incumplimiento de obligaciones de asistencia familiar
16156,Coahuila de Zaragoza,2020,Otros delitos contra la familia
16157,Coahuila de Zaragoza,2020,Corrupción de menores
16158,Coahuila de Zaragoza,2020,Trata de personas
16159,Coahuila de Zaragoza,2020,Otros delitos contra la sociedad
16160,Coahuila de Zaragoza,2020,Narcomenudeo
16161,Coahuila de Zaragoza,2020,Amenazas
16162,Coahuila de Zaragoza,2020,Allanamiento de morada
16163,Coahuila de Zaragoza,2020,Evasión de presos
16164,Coahuila de Zaragoza,2020,Falsedad
16165,Coahuila de Zaragoza,2020,Falsificación
16166,Coahuila de Zaragoza,2020,Contra el medio ambiente
16167,Coahuila de Zaragoza,2020,Delitos cometidos por servidores públicos
16168,Coahuila de Zaragoza,2020,Electorales
16169,Coahuila de Zaragoza,2020,Otros delitos del Fuero Común
16170,Colima,2020,Homicidio
16171,Colima,2020,Homicidio
16172,Colima,2020,Homicidio
16173,Colima,2020,Homicidio
16174,Colima,2020,Homicidio
16175,Colima,2020,Homicidio
16176,Colima,2020,Homicidio
16177,Colima,2020,Homicidio
16178,Colima,2020,Homicidio
16179,Colima,2020,Lesiones
16180,Colima,2020,Lesiones
16181,Colima,2020,Lesiones
16182,Colima,2020,Lesiones
16183,Colima,2020,Lesiones
16184,Colima,2020,Lesiones
16185,Colima,2020,Lesiones
16186,Colima,2020,Lesiones
16187,Colima,2020,Lesiones
16188,Colima,2020,Feminicidio
16189,Colima,2020,Feminicidio
16190,Colima,2020,Feminicidio
16191,Colima,2020,Feminicidio
16192,Colima,2020,Aborto
16193,Colima,2020,Otros delitos que atentan contra la vida y la integridad corporal
16194,Colima,2020,Secuestro
16195,Colima,2020,Secuestro
16196,Colima,2020,Secuestro
16197,Colima,2020,Secuestro
16198,Colima,2020,Secuestro
16199,Colima,2020,Tráfico de menores
16200,Colima,2020,Rapto
16201,Colima,2020,Otros delitos que atentan contra la libertad personal
16202,Colima,2020,Abuso sexual
16203,Colima,2020,Acoso sexual
16204,Colima,2020,Hostigamiento sexual
16205,Colima,2020,Violación simple
16206,Colima,2020,Violación equiparada
16207,Colima,2020,Incesto
16208,Colima,2020,Otros delitos que atentan contra la libertad y la seguridad sexual
16209,Colima,2020,Robo
16210,Colima,2020,Robo
16211,Colima,2020,Robo
16212,Colima,2020,Robo
16213,Colima,2020,Robo
16214,Colima,2020,Robo
16215,Colima,2020,Robo
16216,Colima,2020,Robo
16217,Colima,2020,Robo
16218,Colima,2020,Robo
16219,Colima,2020,Robo
16220,Colima,2020,Robo
16221,Colima,2020,Robo
16222,Colima,2020,Robo
16223,Colima,2020,Robo
16224,Colima,2020,Robo
16225,Colima,2020,Robo
16226,Colima,2020,Robo
16227,Colima,2020,Robo
16228,Colima,2020,Robo
16229,Colima,2020,Robo
16230,Colima,2020,Robo
16231,Colima,2020,Robo
16232,Colima,2020,Robo
16233,Colima,2020,Robo
16234,Colima,2020,Robo
16235,Colima,2020,Robo
16236,Colima,2020,Robo
16237,Colima,2020,Robo
16238,Colima,2020,Robo
16239,Colima,2020,Robo
16240,Colima,2020,Robo
16241,Colima,2020,Robo
16242,Colima,2020,Robo
16243,Colima,2020,Robo
16244,Colima,2020,Robo
16245,Colima,2020,Fraude
16246,Colima,2020,Abuso de confianza
16247,Colima,2020,Extorsión
16248,Colima,2020,Daño a la propiedad
16249,Colima,2020,Despojo
16250,Colima,2020,Otros delitos contra el patrimonio
16251,Colima,2020,Violencia familiar
16252,Colima,2020,Violencia de género en todas sus modalidades distinta a la violencia familiar
16253,Colima,2020,Incumplimiento de obligaciones de asistencia familiar
16254,Colima,2020,Otros delitos contra la familia
16255,Colima,2020,Corrupción de menores
16256,Colima,2020,Trata de personas
16257,Colima,2020,Otros delitos contra la sociedad
16258,Colima,2020,Narcomenudeo
16259,Colima,2020,Amenazas
16260,Colima,2020,Allanamiento de morada
16261,Colima,2020,Evasión de presos
16262,Colima,2020,Falsedad
16263,Colima,2020,Falsificación
16264,Colima,2020,Contra el medio ambiente
16265,Colima,2020,Delitos cometidos por servidores públicos
16266,Colima,2020,Electorales
16267,Colima,2020,Otros delitos del Fuero Común
16268,Chiapas,2020,Homicidio
16269,Chiapas,2020,Homicidio
16270,Chiapas,2020,Homicidio
16271,Chiapas,2020,Homicidio
16272,Chiapas,2020,Homicidio
16273,Chiapas,2020,Homicidio
16274,Chiapas,2020,Homicidio
16275,Chiapas,2020,Homicidio
16276,Chiapas,2020,Homicidio
16277,Chiapas,2020,Lesiones
16278,Chiapas,2020,Lesiones
16279,Chiapas,2020,Lesiones
16280,Chiapas,2020,Lesiones
16281,Chiapas,2020,Lesiones
16282,Chiapas,2020,Lesiones
16283,Chiapas,2020,Lesiones
16284,Chiapas,2020,Lesiones
16285,Chiapas,2020,Lesiones
16286,Chiapas,2020,Feminicidio
16287,Chiapas,2020,Feminicidio
16288,Chiapas,2020,Feminicidio
16289,Chiapas,2020,Feminicidio
16290,Chiapas,2020,Aborto
16291,Chiapas,2020,Otros delitos que atentan contra la vida y la integridad corporal
16292,Chiapas,2020,Secuestro
16293,Chiapas,2020,Secuestro
16294,Chiapas,2020,Secuestro
16295,Chiapas,2020,Secuestro
16296,Chiapas,2020,Secuestro
16297,Chiapas,2020,Tráfico de menores
16298,Chiapas,2020,Rapto
16299,Chiapas,2020,Otros delitos que atentan contra la libertad personal
16300,Chiapas,2020,Abuso sexual
16301,Chiapas,2020,Acoso sexual
16302,Chiapas,2020,Hostigamiento sexual
16303,Chiapas,2020,Violación simple
16304,Chiapas,2020,Violación equiparada
16305,Chiapas,2020,Incesto
16306,Chiapas,2020,Otros delitos que atentan contra la libertad y la seguridad sexual
16307,Chiapas,2020,Robo
16308,Chiapas,2020,Robo
16309,Chiapas,2020,Robo
16310,Chiapas,2020,Robo
16311,Chiapas,2020,Robo
16312,Chiapas,2020,Robo
16313,Chiapas,2020,Robo
16314,Chiapas,2020,Robo
16315,Chiapas,2020,Robo
16316,Chiapas,2020,Robo
16317,Chiapas,2020,Robo
16318,Chiapas,2020,Robo
16319,Chiapas,2020,Robo
16320,Chiapas,2020,Robo
16321,Chiapas,2020,Robo
16322,Chiapas,2020,Robo
16323,Chiapas,2020,Robo
16324,Chiapas,2020,Robo
16325,Chiapas,2020,Robo
16326,Chiapas,2020,Robo
16327,Chiapas,2020,Robo
16328,Chiapas,2020,Robo
16329,Chiapas,2020,Robo
16330,Chiapas,2020,Robo
16331,Chiapas,2020,Robo
16332,Chiapas,2020,Robo
16333,Chiapas,2020,Robo
16334,Chiapas,2020,Robo
16335,Chiapas,2020,Robo
16336,Chiapas,2020,Robo
16337,Chiapas,2020,Robo
16338,Chiapas,2020,Robo
16339,Chiapas,2020,Robo
16340,Chiapas,2020,Robo
16341,Chiapas,2020,Robo
16342,Chiapas,2020,Robo
16343,Chiapas,2020,Fraude
16344,Chiapas,2020,Abuso de confianza
16345,Chiapas,2020,Extorsión
16346,Chiapas,2020,Daño a la propiedad
16347,Chiapas,2020,Despojo
16348,Chiapas,2020,Otros delitos contra el patrimonio
16349,Chiapas,2020,Violencia familiar
16350,Chiapas,2020,Violencia de género en todas sus modalidades distinta a la violencia familiar
16351,Chiapas,2020,Incumplimiento de obligaciones de asistencia familiar
16352,Chiapas,2020,Otros delitos contra la familia
16353,Chiapas,2020,Corrupción de menores
16354,Chiapas,2020,Trata de personas
16355,Chiapas,2020,Otros delitos contra la sociedad
16356,Chiapas,2020,Narcomenudeo
16357,Chiapas,2020,Amenazas
16358,Chiapas,2020,Allanamiento de morada
16359,Chiapas,2020,Evasión de presos
16360,Chiapas,2020,Falsedad
16361,Chiapas,2020,Falsificación
16362,Chiapas,2020,Contra el medio ambiente
16363,Chiapas,2020,Delitos cometidos por servidores públicos
16364,Chiapas,2020,Electorales
16365,Chiapas,2020,Otros delitos del Fuero Común
16366,Chihuahua,2020,Homicidio
16367,Chihuahua,2020,Homicidio
16368,Chihuahua,2020,Homicidio
16369,Chihuahua,2020,Homicidio
16370,Chihuahua,2020,Homicidio
16371,Chihuahua,2020,Homicidio
16372,Chihuahua,2020,Homicidio
16373,Chihuahua,2020,Homicidio
16374,Chihuahua,2020,Homicidio
16375,Chihuahua,2020,Lesiones
16376,Chihuahua,2020,Lesiones
16377,Chihuahua,2020,Lesiones
16378,Chihuahua,2020,Lesiones
16379,Chihuahua,2020,Lesiones
16380,Chihuahua,2020,Lesiones
16381,Chihuahua,2020,Lesiones
16382,Chihuahua,2020,Lesiones
16383,Chihuahua,2020,Lesiones
16384,Chihuahua,2020,Feminicidio
16385,Chihuahua,2020,Feminicidio
16386,Chihuahua,2020,Feminicidio
16387,Chihuahua,2020,Feminicidio
16388,Chihuahua,2020,Aborto
16389,Chihuahua,2020,Otros delitos que atentan contra la vida y la integridad corporal
16390,Chihuahua,2020,Secuestro
16391,Chihuahua,2020,Secuestro
16392,Chihuahua,2020,Secuestro
16393,Chihuahua,2020,Secuestro
16394,Chihuahua,2020,Secuestro
16395,Chihuahua,2020,Tráfico de menores
16396,Chihuahua,2020,Rapto
16397,Chihuahua,2020,Otros delitos que atentan contra la libertad personal
16398,Chihuahua,2020,Abuso sexual
16399,Chihuahua,2020,Acoso sexual
16400,Chihuahua,2020,Hostigamiento sexual
16401,Chihuahua,2020,Violación simple
16402,Chihuahua,2020,Violación equiparada
16403,Chihuahua,2020,Incesto
16404,Chihuahua,2020,Otros delitos que atentan contra la libertad y la seguridad sexual
16405,Chihuahua,2020,Robo
16406,Chihuahua,2020,Robo
16407,Chihuahua,2020,Robo
16408,Chihuahua,2020,Robo
16409,Chihuahua,2020,Robo
16410,Chihuahua,2020,Robo
16411,Chihuahua,2020,Robo
16412,Chihuahua,2020,Robo
16413,Chihuahua,2020,Robo
16414,Chihuahua,2020,Robo
16415,Chihuahua,2020,Robo
16416,Chihuahua,2020,Robo
16417,Chihuahua,2020,Robo
16418,Chihuahua,2020,Robo
16419,Chihuahua,2020,Robo
16420,Chihuahua,2020,Robo
16421,Chihuahua,2020,Robo
16422,Chihuahua,2020,Robo
16423,Chihuahua,2020,Robo
16424,Chihuahua,2020,Robo
16425,Chihuahua,2020,Robo
16426,Chihuahua,2020,Robo
16427,Chihuahua,2020,Robo
16428,Chihuahua,2020,Robo
16429,Chihuahua,2020,Robo
16430,Chihuahua,2020,Robo
16431,Chihuahua,2020,Robo
16432,Chihuahua,2020,Robo
16433,Chihuahua,2020,Robo
16434,Chihuahua,2020,Robo
16435,Chihuahua,2020,Robo
16436,Chihuahua,2020,Robo
16437,Chihuahua,2020,Robo
16438,Chihuahua,2020,Robo
16439,Chihuahua,2020,Robo
16440,Chihuahua,2020,Robo
16441,Chihuahua,2020,Fraude
16442,Chihuahua,2020,Abuso de confianza
16443,Chihuahua,2020,Extorsión
16444,Chihuahua,2020,Daño a la propiedad
16445,Chihuahua,2020,Despojo
16446,Chihuahua,2020,Otros delitos contra el patrimonio
16447,Chihuahua,2020,Violencia familiar
16448,Chihuahua,2020,Violencia de género en todas sus modalidades distinta a la violencia familiar
16449,Chihuahua,2020,Incumplimiento de obligaciones de asistencia familiar
16450,Chihuahua,2020,Otros delitos contra la familia
16451,Chihuahua,2020,Corrupción de menores
16452,Chihuahua,2020,Trata de personas
16453,Chihuahua,2020,Otros delitos contra la sociedad
16454,Chihuahua,2020,Narcomenudeo
16455,Chihuahua,2020,Amenazas
16456,Chihuahua,2020,Allanamiento de morada
16457,Chihuahua,2020,Evasión de presos
16458,Chihuahua,2020,Falsedad
16459,Chihuahua,2020,Falsificación
16460,Chihuahua,2020,Contra el medio ambiente
16461,Chihuahua,2020,Delitos cometidos por servidores públicos
16462,Chihuahua,2020,Electorales
16463,Chihuahua,2020,Otros delitos del Fuero Común
16464,Ciudad de México,2020,Homicidio
16465,Ciudad de México,2020,Homicidio
16466,Ciudad de México,2020,Homicidio
16467,Ciudad de México,2020,Homicidio
16468,Ciudad de México,2020,Homicidio
16469,Ciudad de México,2020,Homicidio
16470,Ciudad de México,2020,Homicidio
16471,Ciudad de México,2020,Homicidio
16472,Ciudad de México,2020,Homicidio
16473,Ciudad de México,2020,Lesiones
16474,Ciudad de México,2020,Lesiones
16475,Ciudad de México,2020,Lesiones
16476,Ciudad de México,2020,Lesiones
16477,Ciudad de México,2020,Lesiones
16478,Ciudad de México,2020,Lesiones
16479,Ciudad de México,2020,Lesiones
16480,Ciudad de México,2020,Lesiones
16481,Ciudad de México,2020,Lesiones
16482,Ciudad de México,2020,Feminicidio
16483,Ciudad de México,2020,Feminicidio
16484,Ciudad de México,2020,Feminicidio
16485,Ciudad de México,2020,Feminicidio
16486,Ciudad de México,2020,Aborto
16487,Ciudad de México,2020,Otros delitos que atentan contra la vida y la integridad corporal
16488,Ciudad de México,2020,Secuestro
16489,Ciudad de México,2020,Secuestro
16490,Ciudad de México,2020,Secuestro
16491,Ciudad de México,2020,Secuestro
16492,Ciudad de México,2020,Secuestro
16493,Ciudad de México,2020,Tráfico de menores
16494,Ciudad de México,2020,Rapto
16495,Ciudad de México,2020,Otros delitos que atentan contra la libertad personal
16496,Ciudad de México,2020,Abuso sexual
16497,Ciudad de México,2020,Acoso sexual
16498,Ciudad de México,2020,Hostigamiento sexual
16499,Ciudad de México,2020,Violación simple
16500,Ciudad de México,2020,Violación equiparada
16501,Ciudad de México,2020,Incesto
16502,Ciudad de México,2020,Otros delitos que atentan contra la libertad y la seguridad sexual
16503,Ciudad de México,2020,Robo
16504,Ciudad de México,2020,Robo
16505,Ciudad de México,2020,Robo
16506,Ciudad de México,2020,Robo
16507,Ciudad de México,2020,Robo
16508,Ciudad de México,2020,Robo
16509,Ciudad de México,2020,Robo
16510,Ciudad de México,2020,Robo
16511,Ciudad de México,2020,Robo
16512,Ciudad de México,2020,Robo
16513,Ciudad de México,2020,Robo
16514,Ciudad de México,2020,Robo
16515,Ciudad de México,2020,Robo
16516,Ciudad de México,2020,Robo
16517,Ciudad de México,2020,Robo
16518,Ciudad de México,2020,Robo
16519,Ciudad de México,2020,Robo
16520,Ciudad de México,2020,Robo
16521,Ciudad de México,2020,Robo
16522,Ciudad de México,2020,Robo
16523,Ciudad de México,2020,Robo
16524,Ciudad de México,2020,Robo
16525,Ciudad de México,2020,Robo
16526,Ciudad de México,2020,Robo
16527,Ciudad de México,2020,Robo
16528,Ciudad de México,2020,Robo
16529,Ciudad de México,2020,Robo
16530,Ciudad de México,2020,Robo
16531,Ciudad de México,2020,Robo
16532,Ciudad de México,2020,Robo
16533,Ciudad de México,2020,Robo
16534,Ciudad de México,2020,Robo
16535,Ciudad de México,2020,Robo
16536,Ciudad de México,2020,Robo
16537,Ciudad de México,2020,Robo
16538,Ciudad de México,2020,Robo
16539,Ciudad de México,2020,Fraude
16540,Ciudad de México,2020,Abuso de confianza
16541,Ciudad de México,2020,Extorsión
16542,Ciudad de México,2020,Daño a la propiedad
16543,Ciudad de México,2020,Despojo
16544,Ciudad de México,2020,Otros delitos contra el patrimonio
16545,Ciudad de México,2020,Violencia familiar
16546,Ciudad de México,2020,Violencia de género en todas sus modalidades distinta a la violencia familiar
16547,Ciudad de México,2020,Incumplimiento de obligaciones de asistencia familiar
16548,Ciudad de México,2020,Otros delitos contra la familia
16549,Ciudad de México,2020,Corrupción de menores
16550,Ciudad de México,2020,Trata de personas
16551,Ciudad de México,2020,Otros delitos contra la sociedad
16552,Ciudad de México,2020,Narcomenudeo
16553,Ciudad de México,2020,Amenazas
16554,Ciudad de México,2020,Allanamiento de morada
16555,Ciudad de México,2020,Evasión de presos
16556,Ciudad de México,2020,Falsedad
16557,Ciudad de México,2020,Falsificación
16558,Ciudad de México,2020,Contra el medio ambiente
16559,Ciudad de México,2020,Delitos cometidos por servidores públicos
16560,Ciudad de México,2020,Electorales
16561,Ciudad de México,2020,Otros delitos del Fuero Común
16562,Durango,2020,Homicidio
16563,Durango,2020,Homicidio
16564,Durango,2020,Homicidio
16565,Durango,2020,Homicidio
16566,Durango,2020,Homicidio
16567,Durango,2020,Homicidio
16568,Durango,2020,Homicidio
16569,Durango,2020,Homicidio
16570,Durango,2020,Homicidio
16571,Durango,2020,Lesiones
16572,Durango,2020,Lesiones
16573,Durango,2020,Lesiones
16574,Durango,2020,Lesiones
16575,Durango,2020,Lesiones
16576,Durango,2020,Lesiones
16577,Durango,2020,Lesiones
16578,Durango,2020,Lesiones
16579,Durango,2020,Lesiones
16580,Durango,2020,Feminicidio
16581,Durango,2020,Feminicidio
16582,Durango,2020,Feminicidio
16583,Durango,2020,Feminicidio
16584,Durango,2020,Aborto
16585,Durango,2020,Otros delitos que atentan contra la vida y la integridad corporal
16586,Durango,2020,Secuestro
16587,Durango,2020,Secuestro
16588,Durango,2020,Secuestro
16589,Durango,2020,Secuestro
16590,Durango,2020,Secuestro
16591,Durango,2020,Tráfico de menores
16592,Durango,2020,Rapto
16593,Durango,2020,Otros delitos que atentan contra la libertad personal
16594,Durango,2020,Abuso sexual
16595,Durango,2020,Acoso sexual
16596,Durango,2020,Hostigamiento sexual
16597,Durango,2020,Violación simple
16598,Durango,2020,Violación equiparada
16599,Durango,2020,Incesto
16600,Durango,2020,Otros delitos que atentan contra la libertad y la seguridad sexual
16601,Durango,2020,Robo
16602,Durango,2020,Robo
16603,Durango,2020,Robo
16604,Durango,2020,Robo
16605,Durango,2020,Robo
16606,Durango,2020,Robo
16607,Durango,2020,Robo
16608,Durango,2020,Robo
16609,Durango,2020,Robo
16610,Durango,2020,Robo
16611,Durango,2020,Robo
16612,Durango,2020,Robo
16613,Durango,2020,Robo
16614,Durango,2020,Robo
16615,Durango,2020,Robo
16616,Durango,2020,Robo
16617,Durango,2020,Robo
16618,Durango,2020,Robo
16619,Durango,2020,Robo
16620,Durango,2020,Robo
16621,Durango,2020,Robo
16622,Durango,2020,Robo
16623,Durango,2020,Robo
16624,Durango,2020,Robo
16625,Durango,2020,Robo
16626,Durango,2020,Robo
16627,Durango,2020,Robo
16628,Durango,2020,Robo
16629,Durango,2020,Robo
16630,Durango,2020,Robo
16631,Durango,2020,Robo
16632,Durango,2020,Robo
16633,Durango,2020,Robo
16634,Durango,2020,Robo
16635,Durango,2020,Robo
16636,Durango,2020,Robo
16637,Durango,2020,Fraude
16638,Durango,2020,Abuso de confianza
16639,Durango,2020,Extorsión
16640,Durango,2020,Daño a la propiedad
16641,Durango,2020,Despojo
16642,Durango,2020,Otros delitos contra el patrimonio
16643,Durango,2020,Violencia familiar
16644,Durango,2020,Violencia de género en todas sus modalidades distinta a la violencia familiar
16645,Durango,2020,Incumplimiento de obligaciones de asistencia familiar
16646,Durango,2020,Otros delitos contra la familia
16647,Durango,2020,Corrupción de menores
16648,Durango,2020,Trata de personas
16649,Durango,2020,Otros delitos contra la sociedad
16650,Durango,2020,Narcomenudeo
16651,Durango,2020,Amenazas
16652,Durango,2020,Allanamiento de morada
16653,Durango,2020,Evasión de presos
16654,Durango,2020,Falsedad
16655,Durango,2020,Falsificación
16656,Durango,2020,Contra el medio ambiente
16657,Durango,2020,Delitos cometidos por servidores públicos
